id,referrer_user_id,referree_user_id,created_at,deleted_at
2627,2289,1455,2022-02-22,
2628,904,789,2022-02-23,
2629,1683,2294,2022-02-24,
2630,2486,2400,2022-02-26,
2631,2369,1414,2022-02-25,
2632,2360,1506,2022-02-27,
2633,2662,433,2022-03-01,
2634,2390,1406,2022-02-26,
2635,810,1547,2022-02-26,
2636,1945,1003,2022-02-21,
2637,231,2542,2022-02-27,
2638,1299,326,2022-02-27,
2639,1221,806,2022-02-27,
2640,595,2058,2022-02-23,
2641,161,509,2022-03-01,
2642,2627,2677,2022-03-02,
2643,2776,546,2022-02-24,
2644,1438,2614,2022-02-23,
2645,2344,1415,2022-02-22,
2646,1905,763,2022-02-25,
2647,391,1251,2022-02-21,
2648,982,1872,2022-02-22,
2649,1858,2560,2022-02-25,
2650,2037,1141,2022-02-22,
2651,838,2582,2022-02-28,
2652,964,71,2022-02-25,
2653,1289,622,2022-02-25,
2654,2915,150,2022-02-28,
2655,664,1670,2022-02-21,
2656,509,2715,2022-02-26,
2657,97,2302,2022-02-23,
2658,928,1998,2022-02-25,
2659,494,2362,2022-02-25,
2660,2949,2368,2022-02-23,
2661,2503,875,2022-02-21,
2662,22,2367,2022-02-23,
2663,742,2125,2022-02-27,
2664,2228,923,2022-02-28,
2665,403,2462,2022-02-26,
2666,2966,789,2022-02-25,
2667,788,119,2022-02-26,
2668,731,2750,2022-03-02,
2669,1940,573,2022-02-27,
2670,2124,2390,2022-02-21,
2671,2344,2775,2022-02-25,
2672,1927,2463,2022-03-02,
2673,2155,314,2022-02-26,
2674,203,139,2022-02-25,
2675,2705,2854,2022-02-25,
2676,964,2729,2022-02-26,
2677,1757,2068,2022-03-02,
2678,2402,1877,2022-02-28,
2679,1286,1093,2022-02-26,
2680,558,1036,2022-02-25,
2681,660,1408,2022-02-27,
2682,2960,748,2022-02-21,
2683,2294,2356,2022-02-26,
2684,1465,2249,2022-02-24,
2685,2255,2915,2022-02-28,
2686,1336,1448,2022-02-21,
2687,1328,729,2022-03-01,
2688,18,2061,2022-02-26,
2689,2635,1346,2022-03-01,
2690,1658,2967,2022-02-26,
2691,2360,2677,2022-02-24,
2692,1467,1830,2022-02-23,
2693,1830,1797,2022-02-25,
2694,1251,1171,2022-02-25,
2695,2694,2284,2022-02-25,
2696,858,2011,2022-02-27,
2697,1585,2663,2022-03-01,
2698,2278,24,2022-02-27,
2699,1540,2257,2022-02-24,
2700,21,110,2022-03-02,
2701,1191,2617,2022-02-27,
2702,45,1722,2022-02-22,
2703,1519,829,2022-02-25,
2704,1884,2635,2022-02-28,
2705,1940,1101,2022-02-24,
2706,914,1094,2022-02-23,
2707,697,2085,2022-02-23,
2708,2706,2775,2022-02-23,
2709,28,2344,2022-02-21,
2710,995,264,2022-02-22,
2711,2932,1543,2022-02-23,
2712,2636,739,2022-02-28,
2713,1795,1786,2022-02-28,
2714,398,1113,2022-02-27,
2715,2497,2392,2022-02-24,
2716,2647,1927,2022-02-27,
2717,1284,139,2022-03-02,
2718,2480,1098,2022-02-27,
2719,838,281,2022-03-01,
2720,2949,2545,2022-02-26,
2721,1098,2694,2022-02-21,
2722,882,2600,2022-02-25,
2723,2187,1676,2022-02-23,
2724,1524,2011,2022-02-28,
2725,239,718,2022-02-27,
2726,2647,2441,2022-03-02,
2727,2677,2723,2022-03-02,
2728,2555,2718,2022-02-21,
2729,689,1470,2022-02-27,
2730,146,2647,2022-02-28,
2731,2306,2635,2022-02-24,
2732,706,1175,2022-02-28,
2733,560,811,2022-03-02,
2734,324,2014,2022-02-26,
2735,2513,1811,2022-02-26,
2736,2960,2949,2022-03-01,
2737,1307,1216,2022-03-02,
2738,974,2282,2022-03-02,
2739,1406,736,2022-02-21,
2740,1812,1876,2022-02-22,
2741,640,1095,2022-02-25,
2742,2010,19,2022-03-02,
2743,1761,2057,2022-02-25,
2744,1940,240,2022-02-23,
2745,865,1801,2022-02-22,
2746,206,1776,2022-02-21,
2747,213,1833,2022-02-21,
2748,1724,1884,2022-03-01,
2749,2042,2958,2022-02-27,
2750,83,458,2022-02-28,
2751,1825,1481,2022-02-28,
2752,2883,2325,2022-02-24,
2753,904,798,2022-03-01,
2754,471,38,2022-02-24,
2755,1273,1679,2022-02-25,
2756,1654,105,2022-02-27,
2757,2228,1122,2022-02-25,
2758,914,2142,2022-02-24,
2759,2396,1812,2022-02-21,
2760,1438,2125,2022-02-27,
2761,1658,1090,2022-02-28,
2762,2632,2931,2022-02-25,
2763,809,2981,2022-02-26,
2764,1676,838,2022-03-01,
2765,1842,551,2022-02-21,
2766,793,1036,2022-02-25,
2767,961,2729,2022-02-22,
2768,888,193,2022-02-28,
2769,2635,2555,2022-02-26,
2770,223,806,2022-02-21,
2771,2853,2256,2022-03-02,
2772,561,1722,2022-02-28,
2773,2282,1661,2022-02-24,
2774,1449,746,2022-02-24,
2775,2155,2706,2022-03-02,
2776,1191,1289,2022-02-26,
2777,719,2576,2022-02-26,
2778,2970,811,2022-02-25,
2779,1007,1569,2022-02-21,
2780,2662,2760,2022-02-21,
2781,2938,929,2022-02-23,
2782,1860,669,2022-02-27,
2783,2852,2441,2022-02-25,
2784,1260,1285,2022-02-28,
2785,1776,2058,2022-02-27,
2786,1999,2093,2022-02-26,
2787,2788,1036,2022-03-02,
2788,2392,2160,2022-02-21,
2789,336,712,2022-02-22,
2790,1840,2773,2022-02-24,
2791,497,1336,2022-03-02,
2792,1491,1824,2022-03-01,
2793,2367,451,2022-02-21,
2794,2727,73,2022-03-01,
2795,1299,570,2022-02-27,
2796,1251,601,2022-02-23,
2797,982,1993,2022-03-02,
2798,2542,2419,2022-03-02,
2799,1188,1234,2022-02-22,
2800,2989,1222,2022-02-23,
2801,761,1257,2022-02-23,
2802,2760,2533,2022-03-02,
2803,1162,808,2022-02-21,
2804,1654,182,2022-02-27,
2805,1100,2068,2022-02-23,
2806,467,1920,2022-02-27,
2807,2010,62,2022-02-26,
2808,2705,2617,2022-03-02,
2809,1167,788,2022-02-28,
2810,1353,2990,2022-02-24,
2811,370,2107,2022-02-22,
2812,1524,2694,2022-02-25,
2813,882,1682,2022-02-23,
2814,2729,942,2022-02-24,
2815,1998,71,2022-02-25,
2816,858,1260,2022-02-28,
2817,1094,497,2022-02-21,
2818,793,643,2022-02-27,
2819,1875,545,2022-02-24,
2820,2395,2486,2022-02-22,
2821,810,2138,2022-02-22,
2822,509,403,2022-02-22,
2823,1353,2418,2022-02-21,
2824,2644,2040,2022-02-27,
2825,748,150,2022-03-02,
2826,2691,282,2022-02-28,
2827,2325,1078,2022-03-02,
2828,1271,2069,2022-03-01,
2829,2780,654,2022-02-28,
2830,2441,1632,2022-02-21,
2831,1746,916,2022-02-25,
2832,204,2010,2022-02-21,
2833,736,2419,2022-02-23,
2834,462,1003,2022-02-27,
2835,1861,1840,2022-02-22,
2836,433,2360,2022-02-24,
2837,1750,1823,2022-02-22,
2838,875,1421,2022-03-01,
2839,2773,2718,2022-03-02,
2840,2256,2773,2022-03-02,
2841,170,1905,2022-03-01,
2842,1285,2392,2022-02-25,
2843,637,640,2022-03-01,
2844,858,1498,2022-02-28,
2845,2160,2827,2022-02-25,
2846,1289,467,2022-02-24,
2847,1307,2325,2022-03-02,
2848,798,712,2022-02-23,
2849,1998,83,2022-02-23,
2850,1234,1100,2022-02-22,
2851,1830,442,2022-02-27,
2852,1414,1755,2022-03-02,
2853,1222,1631,2022-02-23,
2854,2985,2045,2022-02-21,
2855,1251,105,2022-02-25,
2856,442,2576,2022-02-25,
2857,76,2440,2022-02-28,
2858,67,712,2022-02-23,
2859,789,1813,2022-02-25,
2860,1234,2961,2022-03-01,
2861,2155,2904,2022-02-21,
2862,404,545,2022-02-25,
2863,544,2525,2022-02-22,
2864,1676,2502,2022-02-22,
2865,718,2338,2022-02-24,
2866,1252,669,2022-02-24,
2867,1272,2042,2022-03-01,
2868,2402,605,2022-02-24,
2869,1945,1209,2022-02-21,
2870,938,2486,2022-03-01,
2871,211,19,2022-03-02,
2872,2931,1250,2022-03-02,
2873,2500,910,2022-02-28,
2874,2455,2891,2022-02-27,
2875,357,1252,2022-02-22,
2876,2560,936,2022-02-22,
2877,1524,278,2022-02-24,
2878,640,718,2022-03-02,
2879,72,19,2022-02-24,
2880,281,296,2022-02-24,
2881,1223,505,2022-03-02,
2882,2500,2590,2022-03-01,
2883,895,2949,2022-02-26,
2884,1209,1795,2022-02-28,
2885,2588,231,2022-02-27,
2886,967,1045,2022-02-22,
2887,2093,2588,2022-02-22,
2888,2882,1632,2022-02-21,
2889,787,162,2022-02-27,
2890,2804,1936,2022-02-27,
2891,1353,681,2022-03-01,
2892,1498,278,2022-02-21,
2893,497,2445,2022-03-02,
2894,2706,1610,2022-02-28,
2895,1506,1137,2022-02-21,
2896,1594,1243,2022-02-24,
2897,1911,865,2022-02-21,
2898,995,316,2022-02-21,
2899,2306,2203,2022-02-25,
2900,324,2913,2022-02-26,
2901,706,2632,2022-02-28,
2902,1683,101,2022-02-25,
2903,2891,1534,2022-03-01,
2904,139,2513,2022-02-27,
2905,787,1734,2022-03-01,
2906,1834,2883,2022-02-26,
2907,2282,1713,2022-02-24,
2908,1449,1633,2022-02-26,
2909,223,1126,2022-02-27,
2910,822,1084,2022-03-01,
2911,72,592,2022-03-01,
2912,1070,889,2022-02-21,
2913,2525,715,2022-02-28,
2914,1448,1110,2022-02-22,
2915,1579,1833,2022-02-24,
2916,1093,2338,2022-02-25,
2917,1213,1339,2022-02-25,
2918,1250,1661,2022-02-25,
2919,2302,1940,2022-03-02,
2920,1045,787,2022-02-28,
2921,2384,161,2022-02-26,
2922,72,299,2022-02-23,
2923,739,2867,2022-02-28,
2924,719,1284,2022-02-25,
2925,1760,1830,2022-02-22,
2926,509,718,2022-02-23,
2927,2072,2656,2022-02-22,
2928,685,2054,2022-02-26,
2929,1854,28,2022-02-22,
2930,1007,2662,2022-02-27,
2931,746,910,2022-02-22,
2932,2229,1075,2022-02-23,
2933,183,2466,2022-02-26,
2934,2373,903,2022-03-02,
2935,956,2694,2022-03-02,
2936,1562,430,2022-02-23,
2937,2528,1736,2022-02-27,
2938,433,1770,2022-02-26,
2939,2908,1331,2022-02-22,
2940,1766,440,2022-02-26,
2941,262,1713,2022-03-01,
2942,2140,1193,2022-02-23,
2943,1977,2015,2022-03-02,
2944,2351,2989,2022-02-28,
2945,663,1682,2022-02-24,
2946,1368,2279,2022-02-21,
2947,2674,1384,2022-02-23,
2948,192,1258,2022-02-28,
2949,686,1008,2022-02-23,
2950,1890,742,2022-02-27,
2951,1480,1107,2022-02-23,
2952,1474,2886,2022-02-23,
2953,442,207,2022-02-28,
2954,1688,10,2022-02-23,
2955,1037,1890,2022-03-02,
2956,876,1804,2022-02-27,
2957,277,2269,2022-02-28,
2958,442,2939,2022-02-23,
2959,1348,298,2022-02-23,
2960,2167,2484,2022-02-22,
2961,2985,2758,2022-02-22,
2962,679,571,2022-02-26,
2963,357,716,2022-02-21,
2964,1586,71,2022-02-26,
2965,1236,2850,2022-03-02,
2966,533,1476,2022-03-01,
2967,380,1580,2022-02-24,
2968,2949,1565,2022-02-24,
2969,1135,2773,2022-02-23,
2970,877,353,2022-02-26,
2971,1164,2900,2022-02-26,
2972,400,165,2022-03-01,
2973,72,927,2022-02-24,
2974,577,271,2022-02-23,
2975,1974,34,2022-02-24,
2976,227,1354,2022-02-21,
2977,2859,2940,2022-02-27,
2978,117,1914,2022-03-02,
2979,1505,1542,2022-02-23,
2980,743,2291,2022-02-26,
2981,1697,1135,2022-02-24,
2982,133,2877,2022-02-22,
2983,1860,1817,2022-02-28,
2984,829,1251,2022-02-27,
2985,421,2104,2022-03-01,
2986,813,370,2022-02-27,
2987,2637,2836,2022-02-28,
2988,2168,742,2022-02-23,
2989,577,1950,2022-03-02,
2990,1226,1474,2022-02-23,
2991,1806,709,2022-02-26,
2992,2873,435,2022-02-26,
2993,1998,1155,2022-02-26,
2994,427,2391,2022-02-26,
2995,1184,2073,2022-02-27,
2996,2289,749,2022-03-01,
2997,326,1028,2022-02-23,
2998,719,743,2022-02-23,
2999,2099,1898,2022-03-01,
3000,2096,1325,2022-02-27,
3001,2945,54,2022-02-25,
3002,1402,1929,2022-02-27,
3003,864,2887,2022-02-21,
3004,2978,862,2022-02-21,
3005,994,654,2022-03-02,
3006,970,1025,2022-02-23,
3007,296,2576,2022-02-22,
3008,1055,596,2022-02-23,
3009,2130,679,2022-02-27,
3010,1376,2770,2022-02-21,
3011,1806,2428,2022-02-28,
3012,914,2558,2022-02-22,
3013,366,723,2022-02-23,
3014,458,627,2022-02-23,
3015,636,2571,2022-02-21,
3016,716,2518,2022-02-21,
3017,983,1419,2022-02-27,
3018,1744,2352,2022-02-27,
3019,17,2883,2022-02-23,
3020,2274,2734,2022-02-28,
3021,2883,2602,2022-03-02,
3022,1109,1990,2022-03-02,
3023,2781,627,2022-02-27,
3024,297,919,2022-02-21,
3025,1556,361,2022-02-27,
3026,78,1033,2022-03-02,
3027,2953,1684,2022-03-01,
3028,1251,1970,2022-02-23,
3029,27,2880,2022-02-26,
3030,2976,1976,2022-02-26,
3031,624,605,2022-02-26,
3032,1488,1205,2022-02-26,
3033,2970,242,2022-02-21,
3034,607,893,2022-02-21,
3035,827,1715,2022-02-21,
3036,1975,275,2022-02-22,
3037,347,859,2022-02-22,
3038,2134,261,2022-02-26,
3039,1118,1267,2022-02-28,
3040,561,433,2022-03-01,
3041,713,917,2022-02-25,
3042,1453,2128,2022-02-22,
3043,582,1991,2022-03-02,
3044,1299,2130,2022-02-21,
3045,1279,677,2022-02-21,
3046,1960,2508,2022-03-02,
3047,1831,2425,2022-02-27,
3048,2306,1611,2022-02-28,
3049,434,1359,2022-03-01,
3050,1987,1099,2022-02-22,
3051,1656,2760,2022-03-02,
3052,2369,1899,2022-03-02,
3053,2861,156,2022-02-25,
3054,744,850,2022-02-24,
3055,1636,432,2022-03-01,
3056,2900,2393,2022-02-22,
3057,132,533,2022-02-24,
3058,2793,2371,2022-02-25,
3059,1691,2878,2022-02-27,
3060,1356,1457,2022-02-25,
3061,2801,1084,2022-02-24,
3062,2210,2701,2022-02-22,
3063,1146,1448,2022-03-02,
3064,914,798,2022-03-01,
3065,685,1307,2022-02-25,
3066,2783,1831,2022-02-21,
3067,1295,720,2022-02-26,
3068,1391,2783,2022-03-01,
3069,1435,1121,2022-02-21,
3070,721,1270,2022-02-21,
3071,314,1546,2022-03-02,
3072,2945,450,2022-02-26,
3073,1939,1372,2022-03-02,
3074,1247,900,2022-03-02,
3075,411,2357,2022-02-25,
3076,696,1306,2022-02-28,
3077,735,1262,2022-02-26,
3078,89,2569,2022-02-24,
3079,706,1907,2022-03-01,
3080,1036,1493,2022-02-24,
3081,1166,40,2022-02-24,
3082,2518,2462,2022-02-22,
3083,570,1767,2022-02-23,
3084,1669,1763,2022-02-28,
3085,2654,1692,2022-02-25,
3086,1286,2501,2022-03-02,
3087,1517,1794,2022-03-02,
3088,115,2033,2022-02-21,
3089,1727,2090,2022-02-22,
3090,1214,2567,2022-03-01,
3091,1678,346,2022-02-26,
3092,1969,182,2022-03-01,
3093,831,1501,2022-02-23,
3094,2022,460,2022-02-25,
3095,734,2744,2022-02-26,
3096,687,1666,2022-02-21,
3097,2682,2836,2022-02-22,
3098,1963,2792,2022-03-01,
3099,2339,2314,2022-02-23,
3100,2096,2181,2022-03-02,
3101,2012,2954,2022-02-22,
3102,1394,214,2022-02-25,
3103,2200,1197,2022-02-24,
3104,1182,487,2022-03-01,
3105,730,1597,2022-02-22,
3106,194,1164,2022-02-24,
3107,372,2277,2022-03-02,
3108,204,1669,2022-02-27,
3109,913,1604,2022-02-24,
3110,552,697,2022-02-28,
3111,873,2809,2022-02-21,
3112,2494,952,2022-02-23,
3113,1327,2446,2022-02-26,
3114,261,857,2022-02-25,
3115,540,2871,2022-02-21,
3116,2553,1277,2022-02-24,
3117,67,61,2022-02-27,
3118,287,2650,2022-02-27,
3119,2249,1098,2022-02-27,
3120,2765,292,2022-02-24,
3121,1068,877,2022-02-27,
3122,437,262,2022-02-28,
3123,424,925,2022-02-26,
3124,147,136,2022-02-25,
3125,1698,1527,2022-02-28,
3126,2368,357,2022-03-02,
3127,1986,1405,2022-03-01,
3128,35,2063,2022-02-22,
3129,2280,2219,2022-02-22,
3130,1025,1482,2022-02-27,
3131,1862,1897,2022-02-28,
3132,1912,2796,2022-02-21,
3133,215,2709,2022-02-25,
3134,637,2295,2022-02-28,
3135,75,998,2022-02-23,
3136,2297,2407,2022-02-21,
3137,2183,1582,2022-02-22,
3138,1921,1424,2022-03-02,
3139,1629,1416,2022-02-27,
3140,1163,1219,2022-02-23,
3141,2237,1632,2022-02-23,
3142,884,2744,2022-02-27,
3143,2314,869,2022-02-26,
3144,2679,832,2022-03-01,
3145,2772,2633,2022-02-23,
3146,583,1368,2022-02-23,
3147,1250,1478,2022-02-23,
3148,350,396,2022-02-21,
3149,1966,960,2022-02-25,
3150,1348,2144,2022-03-01,
3151,1426,1032,2022-03-02,
3152,1499,928,2022-02-25,
3153,1690,849,2022-02-23,
3154,2774,1844,2022-02-23,
3155,197,2930,2022-02-27,
3156,2792,1795,2022-02-28,
3157,2033,1213,2022-03-01,
3158,1097,332,2022-02-26,
3159,705,416,2022-02-24,
3160,1914,690,2022-02-23,
3161,464,1773,2022-02-28,
3162,982,928,2022-02-27,
3163,1595,2847,2022-02-25,
3164,2233,74,2022-03-02,
3165,2624,1271,2022-02-26,
3166,2170,709,2022-02-28,
3167,1500,594,2022-03-02,
3168,2750,1426,2022-03-02,
3169,1447,125,2022-02-24,
3170,534,1643,2022-02-21,
3171,541,2416,2022-02-23,
3172,1336,1902,2022-03-02,
3173,2693,205,2022-02-27,
3174,971,1982,2022-03-02,
3175,280,2818,2022-03-02,
3176,84,2149,2022-02-27,
3177,2302,2266,2022-02-24,
3178,1802,288,2022-02-22,
3179,2747,274,2022-03-01,
3180,1103,2904,2022-02-28,
3181,2834,1089,2022-02-24,
3182,64,321,2022-02-22,
3183,2726,1554,2022-02-21,
3184,2333,2666,2022-02-28,
3185,127,462,2022-02-23,
3186,784,418,2022-03-02,
3187,1466,289,2022-02-27,
3188,311,2739,2022-02-24,
3189,460,1304,2022-02-27,
3190,113,2755,2022-03-01,
3191,1858,1089,2022-02-21,
3192,2857,1867,2022-02-26,
3193,1723,355,2022-02-27,
3194,2293,1532,2022-02-25,
3195,32,1150,2022-03-01,
3196,1221,91,2022-02-24,
3197,915,2474,2022-02-21,
3198,616,925,2022-02-21,
3199,2172,223,2022-02-24,
3200,2460,1519,2022-02-28,
3201,1873,755,2022-02-26,
3202,1453,1828,2022-02-21,
3203,744,498,2022-02-26,
3204,1560,2671,2022-02-28,
3205,2519,707,2022-02-24,
3206,2334,388,2022-02-25,
3207,2578,1155,2022-03-02,
3208,2500,860,2022-02-21,
3209,1712,1998,2022-02-23,
3210,2920,1035,2022-02-27,
3211,1560,1963,2022-02-26,
3212,2615,2854,2022-02-26,
3213,2892,912,2022-02-28,
3214,877,176,2022-02-26,
3215,721,652,2022-02-28,
3216,526,428,2022-02-26,
3217,1493,2974,2022-03-01,
3218,549,387,2022-02-23,
3219,2104,1547,2022-02-21,
3220,1200,2644,2022-02-24,
3221,885,216,2022-02-28,
3222,322,1891,2022-02-25,
3223,1029,2226,2022-02-23,
3224,2343,612,2022-02-27,
3225,38,1820,2022-02-21,
3226,89,2163,2022-02-28,
3227,2401,687,2022-02-27,
3228,306,2407,2022-02-24,
3229,2699,830,2022-02-22,
3230,205,536,2022-02-22,
3231,2558,12,2022-02-22,
3232,1090,584,2022-02-25,
3233,2810,2776,2022-02-28,
3234,931,339,2022-02-22,
3235,2472,2117,2022-02-22,
3236,17,1852,2022-02-27,
3237,2493,1437,2022-02-28,
3238,2455,2342,2022-02-22,
3239,724,818,2022-03-02,
3240,2616,1605,2022-02-24,
3241,2974,189,2022-02-24,
3242,2485,2804,2022-03-02,
3243,925,2668,2022-03-02,
3244,1729,1950,2022-02-24,
3245,826,987,2022-02-25,
3246,191,1878,2022-02-25,
3247,2422,1786,2022-02-21,
3248,1192,2772,2022-02-23,
3249,1553,2292,2022-02-25,
3250,1226,2427,2022-02-27,
3251,828,635,2022-02-22,
3252,1237,713,2022-02-22,
3253,934,1176,2022-02-27,
3254,2836,1392,2022-02-21,
3255,1679,2489,2022-02-22,
3256,583,2435,2022-02-22,
3257,2612,1775,2022-03-01,
3258,485,2335,2022-02-27,
3259,921,1366,2022-02-21,
3260,1691,2765,2022-02-21,
3261,1887,179,2022-02-26,
3262,1478,1368,2022-02-24,
3263,1406,1054,2022-02-24,
3264,468,320,2022-02-25,
3265,563,2054,2022-02-21,
3266,411,2012,2022-02-22,
3267,2583,2993,2022-02-26,
3268,1038,1283,2022-02-24,
3269,701,141,2022-02-25,
3270,182,1014,2022-03-02,
3271,1893,359,2022-02-28,
3272,2866,974,2022-02-28,
3273,2289,273,2022-02-28,
3274,1722,632,2022-02-23,
3275,220,2044,2022-02-22,
3276,487,1427,2022-02-28,
3277,2370,1407,2022-02-23,
3278,2533,144,2022-02-26,
3279,2499,1586,2022-02-23,
3280,2628,982,2022-03-01,
3281,10,851,2022-02-23,
3282,1545,2052,2022-02-23,
3283,391,2527,2022-02-21,
3284,1873,2813,2022-02-22,
3285,2138,2617,2022-02-21,
3286,2427,1854,2022-02-26,
3287,2876,666,2022-02-21,
3288,712,886,2022-02-25,
3289,2344,598,2022-02-24,
3290,565,461,2022-02-25,
3291,501,2802,2022-02-23,
3292,1992,895,2022-02-24,
3293,734,1192,2022-02-25,
3294,1376,1900,2022-02-21,
3295,992,2867,2022-03-02,
3296,1812,980,2022-03-02,
3297,1560,2161,2022-03-02,
3298,450,1626,2022-02-21,
3299,1914,60,2022-02-25,
3300,2755,1443,2022-03-02,
3301,70,1666,2022-02-21,
3302,1603,205,2022-02-22,
3303,1616,715,2022-02-28,
3304,2692,1872,2022-02-22,
3305,759,2735,2022-02-22,
3306,2796,2870,2022-02-28,
3307,937,792,2022-02-26,
3308,1722,2412,2022-02-27,
3309,299,1207,2022-02-26,
3310,1489,855,2022-02-25,
3311,2623,1131,2022-02-28,
3312,1589,2091,2022-02-27,
3313,326,2414,2022-02-23,
3314,2803,1038,2022-02-26,
3315,2351,2292,2022-02-27,
3316,271,613,2022-02-28,
3317,2838,662,2022-02-28,
3318,351,1706,2022-02-25,
3319,159,2759,2022-02-23,
3320,2263,156,2022-03-02,
3321,67,2313,2022-03-01,
3322,561,386,2022-02-22,
3323,2099,614,2022-02-22,
3324,547,205,2022-02-22,
3325,946,229,2022-02-25,
3326,2104,246,2022-02-24,
3327,2811,2020,2022-02-22,
3328,2442,252,2022-03-02,
3329,2368,433,2022-03-02,
3330,397,2856,2022-03-01,
3331,1603,284,2022-02-21,
3332,2030,1596,2022-02-26,
3333,2599,1312,2022-03-01,
3334,678,2801,2022-03-01,
3335,2600,1803,2022-02-27,
3336,29,756,2022-02-21,
3337,1753,707,2022-02-26,
3338,306,2728,2022-02-22,
3339,559,2492,2022-03-01,
3340,902,2236,2022-02-21,
3341,2549,862,2022-03-01,
3342,226,1835,2022-02-25,
3343,1953,866,2022-02-28,
3344,1434,368,2022-02-27,
3345,573,1866,2022-02-22,
3346,1745,2404,2022-02-23,
3347,1129,2875,2022-02-21,
3348,2209,1548,2022-03-02,
3349,2379,2777,2022-02-26,
3350,1264,2831,2022-03-02,
3351,1382,2259,2022-02-23,
3352,1795,369,2022-02-23,
3353,171,24,2022-03-01,
3354,1877,2414,2022-03-01,
3355,2555,272,2022-02-21,
3356,76,53,2022-02-23,
3357,1816,1287,2022-02-21,
3358,44,687,2022-02-23,
3359,1067,523,2022-02-24,
3360,1719,1826,2022-02-21,
3361,173,402,2022-03-01,
3362,2511,2136,2022-02-21,
3363,2001,61,2022-02-26,
3364,2625,100,2022-02-22,
3365,31,1333,2022-02-25,
3366,113,2507,2022-02-22,
3367,631,2927,2022-02-27,
3368,2683,2966,2022-02-26,
3369,647,142,2022-02-27,
3370,42,1131,2022-03-02,
3371,1589,189,2022-02-24,
3372,2057,898,2022-02-23,
3373,1300,122,2022-02-22,
3374,2409,1574,2022-02-27,
3375,1131,642,2022-02-21,
3376,2485,2925,2022-02-25,
3377,1465,2608,2022-02-22,
3378,843,2099,2022-02-24,
3379,2483,2358,2022-02-27,
3380,2291,691,2022-03-01,
3381,1613,841,2022-02-21,
3382,1430,1578,2022-02-22,
3383,1024,1458,2022-02-21,
3384,234,765,2022-02-25,
3385,286,1042,2022-02-22,
3386,1364,453,2022-03-02,
3387,2755,52,2022-03-02,
3388,2590,1985,2022-03-02,
3389,1545,2472,2022-03-01,
3390,573,1962,2022-02-25,
3391,1093,1801,2022-02-26,
3392,11,1939,2022-03-02,
3393,481,1,2022-02-26,
3394,2790,1726,2022-02-23,
3395,1939,452,2022-02-23,
3396,136,2727,2022-02-23,
3397,2566,181,2022-02-22,
3398,1272,1988,2022-02-26,
3399,2687,677,2022-02-23,
3400,1818,264,2022-02-24,
3401,2454,2994,2022-02-23,
3402,1615,862,2022-02-28,
3403,2136,2149,2022-02-24,
3404,2810,404,2022-03-01,
3405,1914,1366,2022-02-21,
3406,2087,769,2022-02-23,
3407,1760,561,2022-02-23,
3408,1478,1112,2022-02-28,
3409,1114,2847,2022-02-25,
3410,2550,370,2022-02-25,
3411,887,1914,2022-02-23,
3412,2169,2736,2022-02-22,
3413,413,774,2022-02-21,
3414,350,2996,2022-02-22,
3415,2434,2650,2022-03-02,
3416,321,2832,2022-02-25,
3417,1038,2229,2022-02-25,
3418,2017,1023,2022-02-26,
3419,1270,1814,2022-03-01,
3420,969,673,2022-02-21,
3421,2525,2733,2022-02-27,
3422,2957,1407,2022-03-01,
3423,2026,890,2022-02-21,
3424,361,1664,2022-03-02,
3425,1667,1016,2022-02-21,
3426,1556,1542,2022-03-01,
3427,604,777,2022-02-25,
3428,2678,596,2022-02-26,
3429,1698,2629,2022-03-01,
3430,114,621,2022-02-22,
3431,2817,1556,2022-02-27,
3432,2886,2554,2022-02-25,
3433,2347,213,2022-03-01,
3434,2172,2704,2022-02-26,
3435,2456,647,2022-02-22,
3436,1354,242,2022-02-23,
3437,1549,585,2022-02-22,
3438,574,1738,2022-03-02,
3439,1034,688,2022-02-22,
3440,2975,1815,2022-02-22,
3441,513,450,2022-02-25,
3442,647,2657,2022-02-26,
3443,126,1558,2022-02-24,
3444,1832,2731,2022-02-27,
3445,2561,2705,2022-03-02,
3446,1934,1657,2022-02-26,
3447,1564,2873,2022-02-27,
3448,1217,1306,2022-02-25,
3449,2149,979,2022-02-23,
3450,134,785,2022-02-25,
3451,493,2678,2022-02-25,
3452,342,1811,2022-03-01,
3453,1643,2464,2022-02-25,
3454,2914,1360,2022-02-26,
3455,1111,496,2022-02-22,
3456,250,1843,2022-02-23,
3457,659,1860,2022-03-02,
3458,1889,261,2022-02-21,
3459,1459,1538,2022-02-26,
3460,417,1541,2022-02-24,
3461,695,1217,2022-02-28,
3462,1939,1271,2022-03-02,
3463,287,776,2022-02-21,
3464,2343,2753,2022-02-22,
3465,2378,1923,2022-02-23,
3466,1954,1107,2022-03-02,
3467,1365,2460,2022-02-22,
3468,1900,2270,2022-03-01,
3469,1992,947,2022-02-27,
3470,265,2606,2022-02-24,
3471,877,2121,2022-03-01,
3472,2123,1318,2022-03-01,
3473,2848,414,2022-03-01,
3474,1790,372,2022-02-26,
3475,1315,1492,2022-02-22,
3476,954,116,2022-02-27,
3477,2635,2438,2022-03-02,
3478,265,1414,2022-03-02,
3479,137,1964,2022-02-25,
3480,60,1190,2022-02-23,
3481,926,1840,2022-02-21,
3482,2987,622,2022-02-24,
3483,2199,378,2022-02-28,
3484,1976,217,2022-02-22,
