id,ad_owner_id,buyer_user_id,ad_id,sold_price,created_at
15556,312,2221,28455,466256,2017-11-17 14:02:52.304832
15557,1613,2993,44629,515421,2016-02-04 10:29:39.520953
15558,405,1007,29768,516065,2020-02-27 06:56:57.225434
15559,711,668,11475,521065,2017-05-30 17:46:39.235057
15560,1313,1358,35106,510757,2018-08-05 10:45:06.669413
15561,1691,1362,22866,430646,2016-02-18 09:07:58.885523
15562,407,232,34267,399303,2017-11-14 17:03:13.866017
15563,1189,2305,14718,485960,2016-05-27 08:11:14.720860
15564,1745,2476,49721,504869,2017-06-27 18:34:55.636537
15565,152,1861,42946,568024,2020-10-25 05:57:46.555610
15566,1796,2244,19291,511293,2018-10-29 18:43:18.336307
15567,2869,1810,43256,513755,2016-01-21 20:30:34.681915
15568,160,1461,35375,521435,2016-12-25 07:36:24.086255
15569,2090,271,36257,536927,2017-11-30 12:24:06.458109
15570,2987,1889,36782,427155,2018-06-22 11:15:57.921787
15571,934,822,32967,482475,2017-07-04 21:40:23.983552
15572,445,543,16077,522405,2020-05-03 22:26:17.034013
15573,394,1666,32667,547571,2020-07-01 14:32:12.830235
15574,2072,2338,5436,524866,2016-10-04 19:37:11.703471
15575,2816,1985,19386,527311,2017-02-25 17:28:11.838886
15576,2898,2640,39373,543186,2020-08-24 12:21:56.426478
15577,2006,787,24248,623086,2020-12-27 14:57:33.642281
15578,1132,160,1920,502186,2018-11-29 16:33:52.403133
15579,818,2197,19087,459786,2020-04-27 19:52:11.197028
15580,574,768,31753,517937,2016-04-26 13:57:12.955383
15581,940,915,2828,455450,2018-06-22 17:39:50.173061
15582,950,677,39403,524870,2017-07-19 18:13:07.515558
15583,2861,974,30118,513801,2017-11-29 13:55:54.717185
15584,2187,900,24661,542076,2019-09-29 17:24:44.308010
15585,2198,1292,5566,552639,2016-05-22 10:58:52.731291
15586,2823,466,10111,542195,2019-11-25 21:37:22.861508
15587,665,2619,11317,520068,2017-03-08 10:44:28.104744
15588,2163,1726,15856,542086,2017-12-28 11:11:12.424367
15589,2593,2898,42481,492618,2016-04-11 17:52:14.295225
15590,48,2586,18907,526172,2020-01-12 05:34:45.481407
15591,2603,2993,38010,465448,2018-07-27 16:47:02.425952
15592,216,882,33467,526422,2019-08-10 17:48:55.722038
15593,636,1388,4518,522910,2016-12-27 17:36:09.711416
15594,2099,743,22703,476187,2018-02-05 09:54:20.545008
15595,1231,983,11367,595017,2018-07-09 16:41:05.868966
15596,488,1864,856,524575,2018-11-22 12:21:22.400205
15597,2529,1912,25583,501129,2017-04-10 20:28:33.601565
15598,2554,2208,40551,404636,2019-07-24 21:23:33.122468
15599,2491,2713,7468,500165,2017-12-09 13:18:13.529229
15600,1282,1240,2201,549328,2020-01-26 14:55:03.351087
15601,117,1967,40987,599309,2018-07-10 14:29:24.991343
15602,2982,850,45492,519833,2020-09-05 00:25:56.440029
15603,1481,361,10294,524092,2020-09-15 11:59:55.495781
15604,1880,1689,32478,457965,2016-12-22 21:33:51.566805
15605,1654,2629,18619,490626,2020-09-02 19:34:43.220181
15606,1801,2744,47520,554661,2016-01-31 13:16:24.370100
15607,522,1773,20776,538234,2020-06-04 16:22:19.491796
15608,2223,843,23893,496460,2017-02-09 13:50:29.276412
15609,587,2150,7667,552198,2020-02-02 13:50:15.100961
15610,2336,2390,4939,568723,2018-11-24 15:31:45.160913
15611,428,1598,26575,520434,2018-06-14 05:14:19.594230
15612,139,1739,49709,463319,2019-10-02 16:59:54.758784
15613,1863,2271,21250,592504,2018-09-11 14:57:38.470788
15614,770,2992,21322,487194,2018-06-28 14:04:52.324285
15615,2819,1477,4719,545439,2017-05-24 23:44:57.128997
15616,1892,74,30706,515124,2017-06-18 23:31:10.676259
15617,2718,99,5864,492737,2018-09-24 10:52:54.648612
15618,378,2886,19681,484564,2017-12-02 14:08:40.123030
15619,672,906,36988,456764,2020-01-05 16:41:20.167188
15620,2841,1933,2959,417711,2017-11-28 08:12:24.692454
15621,1023,575,42057,496492,2017-11-17 09:21:16.145931
15622,1708,1377,28044,519285,2018-05-01 09:44:40.711491
15623,2559,1838,37834,455588,2016-01-28 12:46:00.600530
15624,2014,1815,2242,574517,2016-07-20 13:25:43.944287
15625,1726,903,48864,554834,2020-01-11 09:38:26.507666
15626,2894,2510,30635,500568,2021-01-08 09:16:42.939880
15627,2670,139,45669,424199,2018-11-22 22:22:56.647358
15628,1668,641,30367,514848,2019-07-02 16:37:29.753737
15629,2711,542,7372,531882,2017-12-01 12:39:32.502505
15630,1463,352,47134,486089,2017-01-18 15:31:05.399165
15631,317,426,46226,521057,2017-06-11 16:14:57.465084
15632,1825,49,17954,394676,2016-06-07 13:34:28.131629
15633,2827,1355,9356,508916,2019-10-30 16:13:32.266607
15634,727,288,12089,524953,2018-04-24 18:20:20.942596
15635,748,1744,29673,509723,2016-09-22 08:43:50.910358
15636,533,2411,32593,492017,2019-07-20 14:37:18.833745
15637,1278,1522,41449,619435,2019-03-30 19:25:54.528913
15638,2231,332,13003,520328,2019-05-07 19:03:23.941624
15639,2621,2869,22081,539709,2017-07-28 13:09:15.592908
15640,7,1639,45018,545401,2016-07-27 10:45:54.378752
15641,647,381,7906,546957,2016-07-16 18:59:27.909977
15642,86,1024,38128,494341,2018-11-14 13:34:08.038628
15643,798,2919,20961,489166,2020-08-15 09:25:28.490537
15644,2794,2250,34561,509960,2020-11-14 19:02:52.098518
15645,2996,125,44589,489044,2016-06-04 15:23:51.167370
15646,415,1406,29394,433311,2017-01-09 15:55:54.157888
15647,2920,2443,42331,572189,2018-07-05 15:14:04.347980
15648,2361,634,17594,552589,2020-05-28 19:44:37.437767
15649,1848,1850,41583,558299,2017-07-09 17:57:38.414769
15650,2307,730,33228,514548,2018-08-12 18:02:42.725264
15651,1794,2875,33128,514485,2020-11-24 12:03:31.287604
15652,2126,2599,8183,539659,2017-01-25 10:35:38.589335
15653,1608,692,34887,567323,2020-11-17 14:31:41.137450
15654,1278,1614,27606,454477,2016-08-02 11:13:42.548508
15655,376,1995,39285,476889,2016-04-14 11:07:17.521151
15656,707,1530,23889,579435,2016-11-17 13:21:28.955430
15657,300,2957,12503,521505,2020-12-03 17:36:30.500161
15658,1785,1874,11148,532742,2021-01-08 21:32:57.653747
15659,1376,2501,39876,509848,2018-07-29 09:12:54.383989
15660,1242,281,681,508312,2020-01-27 16:15:03.785136
15661,1094,1899,46225,489648,2019-01-22 15:24:16.386546
15662,1204,704,46375,534268,2016-02-01 12:28:05.263978
15663,13,860,19980,523747,2016-08-02 17:51:20.319131
15664,1784,394,9453,501290,2018-07-19 12:53:29.678252
15665,2164,569,10253,605723,2020-01-23 21:18:59.699783
15666,2145,827,13414,653348,2016-09-18 09:18:06.029153
15667,2370,1470,48845,437636,2018-12-19 18:24:50.103081
15668,148,2659,34992,542051,2019-07-22 16:59:12.185190
15669,232,849,10786,571611,2019-08-10 13:39:50.498091
15670,1588,2709,31450,485410,2020-07-28 11:29:13.864082
15671,2286,1204,12132,459037,2019-12-17 17:04:29.891152
15672,2565,499,43604,462347,2016-04-29 14:25:43.990061
15673,2370,2612,16356,457546,2016-02-29 10:56:32.068987
15674,2004,105,31272,509797,2019-07-25 12:41:14.221162
15675,1596,2930,40663,494999,2018-05-02 15:58:17.084838
15676,1068,2254,22586,558997,2018-03-04 14:24:37.401738
15677,1552,2489,969,541451,2018-01-31 16:25:19.547667
15678,1101,1331,35151,446222,2017-04-18 15:37:12.140682
15679,1505,1312,48058,536421,2019-07-08 19:19:57.809097
15680,2009,1789,3197,479100,2018-01-16 13:03:36.070770
15681,1385,427,49705,507158,2016-06-15 19:03:50.169078
15682,545,510,6564,504578,2019-07-06 12:51:17.263829
15683,1384,901,36943,437293,2016-04-20 09:08:42.467252
15684,1316,2839,32842,556848,2018-07-08 23:21:34.310998
15685,1642,2258,26860,516504,2018-04-14 10:18:05.592007
15686,1968,2645,23718,509561,2020-01-23 16:02:55.342577
15687,564,2755,19581,488966,2017-04-15 21:19:31.367261
15688,1573,2383,32880,459641,2020-07-01 19:23:03.594607
15689,1520,2832,41656,514484,2017-11-02 12:49:00.056764
15690,1248,790,41999,517470,2018-11-13 19:28:50.779289
15691,2662,176,28931,510991,2020-06-05 14:28:10.656243
15692,796,2338,2499,566276,2017-11-23 15:27:02.378530
15693,2805,292,10188,540939,2017-11-29 14:39:56.097784
15694,2841,2695,2197,522306,2016-08-01 19:29:12.150161
15695,247,2176,20001,464583,2019-12-24 15:57:07.015691
15696,2095,2147,4347,476021,2016-07-05 09:41:35.420448
15697,771,841,3289,486973,2018-05-25 13:50:15.366154
15698,796,1134,24068,572574,2020-01-28 15:28:41.384710
15699,137,1968,29157,501429,2019-11-14 16:35:52.703099
15700,945,2836,20041,490057,2016-05-01 13:06:51.079484
15701,2072,2951,47261,559846,2016-05-18 22:30:04.918729
15702,1455,2794,3425,483393,2018-10-27 19:33:12.887035
15703,925,2265,31447,535284,2016-12-09 12:47:59.452035
15704,1364,2528,47426,497038,2018-04-27 19:44:18.638697
15705,1378,179,2940,440617,2017-07-05 11:15:55.750635
15706,2228,558,7506,581366,2019-11-01 16:08:56.441134
15707,1774,2407,21657,499334,2017-12-08 17:50:47.513889
15708,1463,731,32132,612352,2020-12-12 08:34:06.370652
15709,2682,1222,9975,580096,2019-05-19 13:45:58.442907
15710,1075,517,20298,574648,2016-05-20 14:49:07.798871
15711,1413,357,38270,435759,2021-01-06 11:30:50.203257
15712,865,913,21435,547421,2018-06-30 10:45:26.484298
15713,1014,995,9593,526722,2017-05-12 13:28:30.904728
15714,1475,2701,42977,468474,2018-04-30 10:53:14.579677
15715,137,1005,38796,572657,2019-05-16 15:27:04.844579
15716,1808,1161,46884,541035,2018-08-01 20:31:29.537123
15717,2477,2569,30656,613701,2016-05-11 18:41:29.826763
15718,2210,1524,18997,529323,2020-06-01 19:41:33.015298
15719,2175,2859,31730,543243,2016-11-27 22:36:54.264333
15720,247,1868,13493,497190,2019-01-14 11:22:16.484147
15721,2917,1982,42735,639575,2019-03-18 21:00:00.887029
15722,934,1441,25710,520880,2020-03-05 11:43:00.400509
15723,13,2911,38631,545450,2019-04-08 14:38:23.613534
15724,2827,2349,11257,541779,2019-05-09 14:22:34.600662
15725,1472,1506,45644,541228,2020-08-06 07:07:30.229119
15726,2523,2597,19089,458034,2020-04-23 08:24:53.030708
15727,656,680,32710,475226,2020-07-10 13:36:25.489306
15728,594,175,2275,487644,2017-10-18 20:06:17.403183
15729,1476,2327,28790,455790,2020-12-20 12:43:45.291972
15730,1566,2465,21924,475424,2019-05-20 16:16:17.750194
15731,2615,773,39628,576220,2016-03-06 23:54:35.193495
15732,1872,1752,11359,487075,2016-02-21 10:52:03.182987
15733,512,2997,48676,438026,2020-07-27 14:42:21.922354
15734,2211,2911,15241,602990,2018-02-24 08:38:39.741187
15735,531,1863,19333,567824,2020-06-28 16:58:17.961996
15736,855,1760,29672,576381,2017-04-15 16:27:54.586782
15737,821,605,24442,620691,2017-09-14 18:58:50.900192
15738,907,403,48419,510822,2019-06-06 08:48:56.105317
15739,2572,52,39799,410623,2017-06-09 19:37:41.478692
15740,2457,2072,25991,567164,2017-06-16 16:47:23.153714
15741,1546,2523,33650,588660,2018-08-27 09:06:16.511679
15742,435,622,19055,617775,2019-06-10 17:15:30.368522
15743,133,2175,49417,546097,2020-02-20 12:58:53.933090
15744,1244,645,15510,574183,2018-04-25 18:27:44.343862
15745,1962,1098,27419,491008,2018-05-15 12:23:47.084248
15746,2150,136,8523,597062,2016-04-30 20:52:16.653025
15747,179,917,19955,505717,2016-06-28 12:22:36.878699
15748,2956,2737,14722,456433,2016-06-30 08:50:39.631987
15749,806,236,14704,507046,2016-06-30 11:47:55.392389
15750,1553,698,5602,496244,2016-05-22 13:29:17.954879
15751,541,1427,42671,448377,2019-03-07 12:25:42.732560
15752,15,1170,13676,384129,2020-05-14 15:51:10.245563
15753,2602,227,8870,615668,2017-01-23 15:41:36.153326
15754,766,1144,29510,486223,2019-07-30 16:13:25.702302
15755,1345,2984,4036,538061,2017-01-06 14:34:49.481574
15756,210,974,24536,479940,2020-06-08 17:12:27.020778
15757,2742,1231,47846,461361,2016-09-13 20:21:04.983416
15758,772,141,41020,612689,2020-01-19 18:09:13.734522
15759,2130,1240,6357,472516,2018-04-11 12:29:43.355763
15760,205,2657,16437,551987,2018-06-01 07:05:51.358946
15761,2965,1542,44085,593887,2019-01-09 15:48:46.392092
15762,2590,963,23440,576006,2018-04-21 15:36:28.854102
15763,448,747,39542,530216,2020-05-04 14:20:39.023285
15764,2235,2590,48337,507919,2018-06-29 17:03:01.691580
15765,1420,2550,30368,498799,2020-06-18 15:58:08.710584
15766,913,1618,6022,553571,2019-12-22 14:21:49.835972
15767,1264,2024,1749,451817,2017-12-03 13:30:39.494058
15768,515,2715,35384,548086,2017-07-02 22:16:40.042183
15769,2256,2449,26794,550502,2019-01-31 15:00:43.588730
15770,1062,637,42242,490847,2020-01-14 12:47:46.864134
15771,724,249,28003,555721,2020-11-24 17:16:37.424700
15772,2809,484,45184,453444,2016-09-25 14:32:44.602096
15773,2001,1178,37635,629463,2020-12-10 11:29:38.685484
15774,1366,959,29760,530360,2018-02-07 09:44:01.299901
15775,2276,38,5022,491933,2019-02-01 12:22:31.959152
15776,33,2552,43658,652307,2018-05-05 16:28:08.568893
15777,1060,636,33183,450839,2019-06-23 09:58:59.136522
15778,1984,1005,40583,523801,2020-12-06 17:06:59.000938
15779,906,674,36396,556355,2016-10-06 20:17:50.036121
15780,2493,255,43448,507256,2017-07-26 19:32:36.801420
15781,1428,1181,25713,489767,2016-06-06 20:31:05.543933
15782,1417,2036,6153,520481,2019-01-30 08:15:16.955122
15783,1298,112,1325,588911,2020-05-03 18:35:57.787119
15784,1691,1229,34208,492116,2018-12-11 17:12:10.048673
15785,935,2045,44122,490952,2019-04-25 16:15:48.607191
15786,2834,471,9454,440051,2020-11-27 16:34:39.332313
15787,240,951,23351,630207,2020-06-03 19:17:51.679023
15788,14,2432,15656,571022,2017-08-04 13:32:24.971143
15789,1025,316,20995,505655,2019-07-13 18:07:02.657726
15790,2035,69,37729,425471,2019-01-28 20:35:48.560692
15791,834,110,33280,484718,2020-07-19 08:10:06.555075
15792,505,297,2002,613527,2018-12-14 11:38:25.053786
15793,1747,1797,45536,511908,2016-05-20 17:42:53.720966
15794,2709,1632,46883,595351,2017-06-23 11:14:54.356359
15795,1163,1100,28567,537730,2018-03-06 23:55:54.156790
15796,2381,2207,11991,537966,2018-12-22 10:01:41.577351
15797,452,2072,19446,533156,2018-06-18 18:30:16.231409
15798,2707,2554,29201,603634,2018-06-02 06:51:18.294168
15799,2624,2757,27262,500733,2017-05-06 14:17:52.804777
15800,2429,1776,20270,592086,2020-12-23 23:01:14.118426
15801,1069,1350,13899,499626,2019-06-09 07:49:36.654136
15802,785,2715,7452,445744,2018-11-30 17:42:11.386025
15803,142,707,46842,554261,2020-06-08 14:00:14.908237
15804,486,2737,42190,549064,2019-05-24 07:45:06.887122
15805,1688,2899,42757,550722,2019-01-09 08:28:41.542777
15806,1952,2536,10445,557908,2016-08-19 10:36:45.965494
15807,2956,490,24812,619700,2017-07-14 16:38:20.939904
15808,1787,340,11530,476620,2018-02-28 14:06:29.187570
15809,1654,68,37198,576008,2017-05-21 14:51:01.398614
15810,461,2221,35579,474097,2020-05-02 10:15:32.487781
15811,2946,2687,40748,455729,2018-05-10 08:46:26.325467
15812,2494,99,43131,516289,2019-07-04 06:47:24.188311
15813,2450,2422,45916,507475,2018-02-10 09:31:17.134175
15814,241,785,25197,500985,2019-04-30 14:07:29.242501
15815,180,2611,14798,546389,2016-03-04 15:44:52.854231
15816,564,2764,43642,491634,2019-04-14 12:40:09.202464
15817,1303,814,39109,499507,2019-04-11 11:25:01.394757
15818,2398,2396,22983,427500,2020-06-04 10:02:00.095381
15819,1173,2025,28708,491722,2017-05-30 20:33:37.680589
15820,2276,1240,10949,493855,2020-11-21 16:40:13.808743
15821,1096,2470,11839,433055,2019-04-21 21:44:25.723976
15822,1089,149,5133,589861,2019-11-02 13:12:57.532290
15823,1952,748,8660,468085,2019-01-07 12:38:03.066577
15824,317,2455,9485,547175,2016-03-24 19:07:24.056458
15825,564,2423,5257,546350,2016-04-21 20:31:53.360976
15826,1330,781,5077,462496,2019-09-25 13:42:20.193007
15827,2053,524,40053,453022,2018-01-24 19:53:52.343812
15828,706,730,7328,434563,2017-05-06 12:55:07.843520
15829,385,358,4154,496839,2018-11-27 16:00:05.039812
15830,451,1477,1421,543323,2016-07-19 13:08:52.411527
15831,2110,2551,25552,487651,2018-05-03 06:52:47.471798
15832,186,314,42171,503258,2019-04-13 16:57:09.945856
15833,2414,1003,41779,528674,2018-08-21 19:23:07.667997
15834,1516,2433,9848,438574,2020-11-10 11:59:35.222150
15835,2112,1726,45020,563487,2016-04-24 18:46:44.119076
15836,2715,1192,48602,499377,2016-08-04 09:29:55.443329
15837,2321,866,38872,529623,2017-07-19 18:32:01.832070
15838,2256,1267,10844,459759,2016-05-15 12:20:16.594932
15839,2957,1902,27805,526097,2016-02-06 09:57:05.478842
15840,2210,2988,46653,537111,2020-01-09 16:45:09.491525
15841,2574,2526,1513,484188,2019-02-20 19:35:00.571684
15842,385,954,30465,498542,2019-06-14 15:57:29.688854
15843,2129,2924,48384,613157,2016-12-26 10:27:50.159329
15844,2854,495,8197,533945,2019-08-09 13:18:59.957160
15845,1256,1242,44885,590889,2018-12-10 20:08:18.471768
15846,15,2682,19461,456655,2019-12-22 20:28:49.952645
15847,617,2044,22190,535403,2017-05-17 18:01:00.047420
15848,553,1423,13746,566887,2016-06-24 16:42:26.363469
15849,2917,1252,1257,580185,2020-12-04 08:16:03.919159
15850,2161,1386,23550,504080,2016-05-30 08:21:14.062560
15851,1808,1731,10127,509824,2020-02-16 19:57:14.048023
15852,1007,601,36836,466835,2018-05-10 15:46:12.100386
15853,2907,2720,613,499206,2019-07-12 18:25:20.156235
15854,1296,2682,22880,492585,2020-11-23 06:38:46.964750
15855,1489,1722,38145,521904,2020-01-30 18:50:37.974453
15856,1369,1530,26095,469472,2017-12-07 10:19:10.021101
15857,513,1454,40264,511272,2020-08-08 18:00:49.766565
15858,1747,1138,15013,408875,2016-03-12 15:59:09.974369
15859,1308,124,32368,570358,2018-05-10 09:33:20.192148
15860,2094,1206,12550,491645,2018-02-11 11:19:45.839382
15861,555,1910,39656,588484,2016-03-10 21:26:04.128539
15862,450,2674,25810,557634,2018-05-01 18:40:41.011401
15863,2704,1121,25525,596214,2017-10-24 14:46:34.115077
15864,467,863,11342,571922,2016-05-20 11:56:27.062267
15865,664,606,49479,511410,2018-05-09 13:34:26.634134
15866,63,2300,26424,518179,2018-04-23 09:36:35.963150
15867,2043,333,32326,578906,2018-10-26 14:42:50.936811
15868,387,831,43455,490960,2016-12-24 14:52:46.965168
15869,375,1847,21134,546462,2019-09-25 18:59:33.853877
15870,2704,176,37005,533634,2020-12-18 18:59:50.970744
15871,684,121,22026,631701,2018-07-09 11:11:50.543103
15872,992,149,13360,446969,2018-05-02 16:03:12.482912
15873,1670,1278,33206,520556,2019-07-24 16:15:56.322686
15874,722,1875,44887,590593,2016-04-27 11:54:53.100922
15875,1844,976,35747,559748,2018-08-31 12:50:09.367231
15876,1075,2539,38159,620022,2017-12-13 08:29:13.561957
15877,2148,1340,30353,455107,2018-02-26 06:55:40.512604
15878,2779,2244,28647,478434,2019-05-09 09:55:22.472016
15879,2149,2935,34318,434870,2020-05-27 17:19:05.274201
15880,2087,2353,20145,499542,2017-02-21 16:15:29.005403
15881,2871,334,17542,428681,2018-11-29 13:04:06.386527
15882,2015,693,3327,532141,2016-05-25 13:41:19.971284
15883,906,634,42297,587953,2017-03-04 10:53:41.028522
15884,708,1803,6483,579523,2018-04-29 20:00:10.737918
15885,35,1829,37167,502815,2020-05-17 20:05:28.013161
15886,506,755,25601,593953,2019-07-09 14:38:54.619421
15887,2527,414,14531,550074,2020-05-13 09:28:38.785723
15888,254,167,2087,523160,2019-07-26 10:53:21.915768
15889,2263,1406,15203,392208,2020-05-12 13:22:24.910031
15890,372,82,30734,535431,2017-05-31 06:34:06.744831
15891,2218,1889,12393,552333,2019-09-25 12:01:59.948747
15892,386,1251,34778,494734,2016-11-24 09:25:12.910009
15893,2807,826,2209,530092,2018-11-24 13:55:10.281150
15894,2087,2965,19193,574347,2020-10-06 19:08:30.160351
15895,669,1307,12857,538759,2017-05-14 08:04:01.357265
15896,276,2312,23266,531228,2017-10-12 16:15:05.124210
15897,1173,787,34533,640938,2020-01-28 17:48:11.763594
15898,484,515,49962,564564,2016-07-29 14:35:01.093875
15899,977,1366,33600,522532,2017-01-20 15:07:35.279871
15900,2766,2728,44687,461505,2016-01-11 12:52:34.402717
15901,893,2990,41455,578062,2019-04-16 13:00:00.961678
15902,913,127,46251,604462,2016-12-09 03:54:18.052713
15903,785,2092,6748,552928,2019-06-15 16:26:18.584175
15904,2472,797,20204,472347,2017-09-08 13:32:20.569126
15905,2557,1372,21241,593300,2019-08-03 09:18:09.734373
15906,865,2976,33423,531637,2020-11-09 10:53:26.004188
15907,2557,88,17674,540397,2019-04-24 10:51:13.705422
15908,2021,2193,13816,494021,2020-07-08 08:56:38.232455
15909,2776,1348,32592,528830,2019-07-04 21:35:37.853730
15910,2249,2,4526,437820,2017-11-30 07:39:41.294359
15911,1584,1271,13409,593126,2020-06-10 11:39:16.594219
15912,408,2792,27982,460855,2018-04-07 15:22:13.992915
15913,1475,634,7970,518348,2019-05-17 21:06:36.600359
15914,2327,2765,24198,532882,2016-01-15 10:54:30.661829
15915,2934,836,11409,513574,2016-08-06 15:39:19.354175
15916,2899,2959,34213,506064,2017-12-27 10:39:02.198013
15917,1733,2645,47385,531351,2019-02-20 20:15:07.422601
15918,987,791,5871,439779,2018-08-11 13:35:31.568468
15919,1358,2240,16478,526355,2016-05-09 14:18:46.891258
15920,989,2253,17921,549000,2016-03-02 10:12:41.249115
15921,817,2248,6313,552111,2020-02-12 11:00:19.313296
15922,534,1977,33924,574900,2020-06-17 19:45:41.652638
15923,2208,649,24563,537880,2016-07-13 12:38:32.373266
15924,832,2306,26349,567430,2020-09-07 10:43:00.290433
15925,632,2670,27546,539105,2018-11-18 19:51:47.265608
15926,59,644,40489,549821,2020-08-18 21:40:03.134417
15927,1175,968,44101,537718,2020-04-23 14:15:49.711920
15928,2856,2174,28479,511522,2016-04-07 11:46:52.435931
15929,2057,195,14978,467051,2018-07-16 13:32:02.769710
15930,2383,671,38583,514120,2020-04-16 14:06:47.311927
15931,2787,1551,10837,475546,2017-08-09 20:12:31.652727
15932,2834,1616,38608,547471,2016-10-05 10:11:19.962108
15933,517,1489,6297,572427,2018-12-23 12:29:41.201745
15934,561,1011,19843,418166,2017-09-09 11:32:17.257681
15935,799,2252,1879,606910,2017-06-04 22:19:49.764133
15936,134,2464,22261,514732,2020-06-25 15:23:19.312899
15937,1754,1589,24956,529800,2016-06-06 11:50:36.952967
15938,2098,1662,41005,553162,2018-01-22 06:37:15.364902
15939,551,2514,2514,529110,2020-06-05 15:33:43.373433
15940,1853,698,11704,517355,2020-01-08 20:33:19.057346
15941,2390,1989,49845,566116,2018-10-06 15:33:55.254907
15942,1886,1178,17856,501204,2017-08-16 13:06:41.618413
15943,1546,2450,32303,568053,2016-02-26 13:26:01.113454
15944,2549,2956,924,497467,2016-04-12 13:37:03.482681
15945,735,331,30745,540238,2017-12-07 23:36:23.349676
15946,1657,1040,14913,479567,2019-12-21 17:50:41.959910
15947,2621,742,33542,599130,2016-07-26 05:23:08.441113
15948,2222,2211,7301,588326,2017-01-22 22:31:44.606042
15949,1787,1628,9203,499194,2017-05-02 12:49:17.412916
15950,1264,2264,8638,487970,2016-06-04 13:46:07.374310
15951,458,1680,863,539150,2020-05-31 13:33:16.964489
15952,2906,2286,9019,510587,2019-04-24 20:37:45.364065
15953,2717,1947,38647,469183,2020-01-12 11:53:54.054060
15954,948,793,31531,555193,2020-09-02 05:40:09.716403
15955,2917,170,31888,680118,2020-08-31 20:22:59.837349
15956,1393,1854,46616,465909,2016-07-28 13:55:53.327470
15957,1827,508,23945,573876,2017-12-31 15:00:31.697470
15958,2201,1385,2897,511122,2018-08-31 14:44:12.349856
15959,180,1426,737,572248,2018-08-18 10:15:42.816741
15960,2681,452,26499,583419,2017-11-18 19:19:05.593366
15961,90,73,12819,526612,2020-06-25 23:15:00.640063
15962,2186,2841,19585,618838,2019-03-04 09:46:46.048227
15963,635,2248,3323,555355,2020-09-28 20:04:45.492144
15964,2802,2015,32510,430196,2019-05-26 18:35:55.863174
15965,2504,420,43413,415245,2016-04-15 09:12:13.489014
15966,2796,760,39151,507372,2016-03-09 14:00:19.970632
15967,2562,1841,41151,545473,2019-12-19 13:00:41.070197
15968,1534,1205,12477,458337,2016-01-22 18:22:01.953977
15969,630,2184,48536,548683,2017-12-31 12:43:44.586490
15970,2241,151,36799,532894,2019-06-10 18:24:42.785200
15971,2778,1852,26690,540413,2017-04-17 12:52:40.793708
15972,2276,2622,20832,597688,2019-06-21 16:16:30.172277
15973,489,1703,36339,552825,2016-11-21 11:43:37.994167
15974,1328,108,21104,506196,2018-07-29 13:53:14.349794
15975,137,2310,46258,460388,2019-02-05 09:15:24.571002
15976,2880,2206,11670,512338,2017-05-24 07:06:45.205601
15977,2157,617,48173,506575,2019-06-28 05:47:39.877707
15978,1822,2923,4361,565043,2020-05-30 15:00:07.142654
15979,2936,1645,36677,623302,2020-08-17 19:26:18.671053
15980,2175,1189,31367,530299,2018-12-20 11:43:06.311628
15981,2556,190,16476,484883,2017-06-10 09:19:11.248480
15982,2204,898,11067,491112,2017-04-28 08:19:50.741575
15983,1285,639,11572,497368,2019-09-06 09:35:42.332975
15984,2060,647,13037,524856,2019-04-29 10:13:06.416526
15985,2107,1766,13794,533237,2017-05-15 09:52:37.043796
15986,333,1074,33339,549396,2020-02-12 15:14:51.323024
15987,1424,2788,18404,533181,2017-04-11 10:58:17.830977
15988,448,333,25132,625444,2018-08-10 09:03:34.825116
15989,2970,2754,36693,534443,2020-10-18 17:15:16.440842
15990,441,2765,9422,601042,2019-09-13 08:45:35.434517
15991,1290,1265,5802,586582,2018-08-02 13:31:21.704090
15992,2824,736,36579,565298,2018-12-21 22:12:29.961723
15993,1093,2418,29142,512346,2017-07-08 11:00:24.614871
15994,2352,1390,31584,541926,2018-05-19 07:18:08.072062
15995,2731,2944,41902,518262,2016-02-03 16:23:43.844615
15996,1806,1463,14100,490691,2017-11-30 08:06:18.418353
15997,712,2631,8894,567937,2016-08-03 14:10:56.110568
15998,558,1035,48099,455360,2020-01-28 09:14:04.722175
15999,5,1047,12143,534970,2019-05-04 08:24:31.053651
16000,330,719,11665,512390,2017-03-19 13:26:43.261777
16001,1888,778,4775,512366,2016-09-11 13:30:46.857785
16002,1616,1196,28234,562456,2019-05-04 14:19:25.319083
16003,1242,1214,38642,634958,2018-06-04 13:52:33.202157
16004,978,1199,31505,536224,2019-08-19 12:31:07.022559
16005,1244,2222,11989,607325,2019-06-10 20:07:26.428640
16006,2836,531,6139,518447,2017-01-22 17:06:05.387818
16007,996,1547,7037,609871,2018-01-15 16:04:06.591913
16008,271,214,17081,602017,2018-07-27 09:20:03.679360
16009,1673,2681,28817,469533,2017-11-24 05:16:03.402651
16010,2880,1419,470,498138,2019-07-05 16:25:24.744624
16011,323,1563,42176,489457,2018-04-25 18:30:31.145607
16012,1296,37,49110,514813,2020-03-10 13:07:57.524359
16013,1101,2701,4863,576559,2019-06-05 02:07:31.272391
16014,2050,33,39275,502055,2019-01-13 15:17:33.983698
16015,29,501,9283,585535,2016-02-14 15:34:58.434373
16016,1540,2687,15128,493789,2019-05-12 17:00:10.357728
